alpha,instance_id,read_idx,hd,energy,delta_energy,is_target
0.005,4,55,366,-4527.830000000573,43.22999999942749,0
0.005,4,56,371,-4527.520000000581,43.539999999419706,0
0.005,4,57,402,-4527.4800000005725,43.579999999427855,0
0.005,4,58,359,-4527.410000000577,43.64999999942302,0
0.005,4,59,383,-4527.410000000582,43.64999999941847,0
0.005,4,60,415,-4526.9050000005645,44.15499999943586,0
0.005,4,61,363,-4526.830000000582,44.229999999418396,0
0.005,4,62,395,-4526.595000000571,44.46499999942898,0
0.005,4,63,399,-4526.515000000576,44.54499999942436,0
0.005,4,64,382,-4526.3250000005755,44.73499999942487,0
0.005,4,65,408,-4526.210000000583,44.84999999941738,0
0.005,4,66,426,-4526.170000000552,44.889999999448264,0
0.005,4,67,419,-4525.850000000563,45.20999999943706,0
0.005,4,68,390,-4525.7700000005725,45.28999999942789,0
0.005,4,69,372,-4525.7650000005915,45.2949999994089,0
0.005,4,70,403,-4525.355000000578,45.7049999994224,0
0.005,4,71,406,-4525.165000000565,45.89499999943564,0
0.005,4,72,369,-4524.680000000582,46.37999999941803,0
0.005,4,73,325,-4524.585000000596,46.474999999404645,0
0.005,4,74,396,-4524.570000000577,46.48999999942316,0
0.005,4,75,410,-4524.455000000567,46.60499999943295,0
0.005,4,76,419,-4524.305000000566,46.7549999994344,0
0.005,4,77,398,-4524.275000000578,46.784999999422325,0
0.005,4,78,387,-4524.125000000584,46.934999999416505,0
0.005,4,79,359,-4523.415000000589,47.644999999411084,0
0.005,4,80,412,-4523.380000000561,47.67999999943913,0
0.005,4,81,375,-4523.3750000005675,47.684999999432875,0
0.005,4,82,403,-4523.345000000568,47.71499999943262,0
0.005,4,83,405,-4523.250000000566,47.809999999434694,0
0.005,4,84,373,-4522.935000000593,48.12499999940701,0
0.005,4,85,383,-4522.87000000057,48.189999999430256,0
0.005,4,86,355,-4522.3900000005915,48.6699999994089,0
0.005,4,87,378,-4522.315000000585,48.744999999415086,0
0.005,4,88,382,-4522.2750000005835,48.78499999941687,0
0.005,4,89,397,-4521.555000000578,49.50499999942258,0
0.005,4,90,417,-4520.895000000561,50.164999999439715,0
0.005,4,91,376,-4519.640000000587,51.41999999941345,0
0.005,4,92,395,-4518.910000000569,52.1499999994312,0
0.005,4,93,391,-4518.8150000005635,52.244999999436914,0
0.005,4,94,369,-4518.350000000577,52.70999999942342,0
0.005,4,95,407,-4517.870000000567,53.189999999432985,0
0.005,4,96,337,-4516.610000000599,54.44999999940137,0
0.005,4,97,399,-4516.610000000579,54.44999999942138,0
0.005,4,98,390,-4516.230000000562,54.82999999943877,0
0.005,4,99,398,-4511.290000000568,59.769999999432,0
0.01,4,0,255,-4656.620000000571,33.49999999942884,0
0.01,4,1,286,-4654.730000000551,35.389999999449174,0
0.01,4,2,275,-4653.760000000559,36.35999999944124,0
0.01,4,3,263,-4653.75000000057,36.36999999942964,0
0.01,4,4,251,-4653.170000000575,36.94999999942502,0
0.01,4,5,259,-4652.760000000559,37.35999999944124,0
0.01,4,6,264,-4652.740000000566,37.379999999433494,0
0.01,4,7,255,-4652.210000000566,37.90999999943415,0
0.01,4,8,276,-4652.180000000567,37.939999999432985,0
0.01,4,9,270,-4651.3400000005495,38.77999999945041,0
0.01,4,10,262,-4650.990000000584,39.12999999941621,0
0.01,4,11,295,-4650.570000000552,39.54999999944812,0
0.01,4,12,271,-4650.450000000558,39.66999999944164,0
0.01,4,13,285,-4649.93000000057,40.189999999430256,0
0.01,4,14,248,-4649.66000000055,40.45999999944979,0
0.01,4,15,280,-4649.310000000577,40.80999999942287,0
0.01,4,16,253,-4649.290000000587,40.8299999994133,0
0.01,4,17,289,-4648.940000000567,41.179999999432766,0
0.01,4,18,266,-4648.930000000562,41.18999999943753,0
0.01,4,19,282,-4648.8600000005545,41.25999999944543,0
0.01,4,20,281,-4648.820000000565,41.299999999434476,0
0.01,4,21,300,-4647.700000000568,42.41999999943164,0
0.01,4,22,275,-4647.630000000559,42.48999999944044,0
0.01,4,23,269,-4647.450000000568,42.66999999943164,0
0.01,4,24,290,-4647.450000000553,42.6699999994471,0
0.01,4,25,280,-4647.410000000573,42.709999999427055,0
0.01,4,26,269,-4647.350000000564,42.76999999943564,0
0.01,4,27,263,-4647.310000000555,42.8099999994447,0
0.01,4,28,309,-4647.270000000548,42.84999999945194,0
0.01,4,29,269,-4647.150000000557,42.969999999442734,0
0.01,4,30,295,-4646.9900000005655,43.1299999994344,0
0.01,4,31,291,-4646.890000000564,43.22999999943568,0
0.01,4,32,282,-4646.470000000572,43.649999999427564,0
0.01,4,33,280,-4646.3800000005485,43.739999999451356,0
0.01,4,34,300,-4646.340000000565,43.77999999943495,0
0.01,4,35,265,-4646.080000000555,44.03999999944517,0
0.01,4,36,280,-4645.91000000056,44.20999999943979,0
0.01,4,37,261,-4645.890000000561,44.229999999439315,0
0.01,4,38,259,-4645.6900000005735,44.4299999994264,0
0.01,4,39,286,-4645.480000000564,44.63999999943553,0
0.01,4,40,278,-4645.430000000565,44.689999999434804,0
0.01,4,41,306,-4645.170000000554,44.949999999445936,0
0.01,4,42,284,-4645.170000000555,44.949999999445026,0
0.01,4,43,287,-4644.84000000056,45.2799999994395,0
0.01,4,44,282,-4644.650000000563,45.46999999943728,0
0.01,4,45,284,-4644.65000000057,45.46999999943,0
0.01,4,46,265,-4644.640000000576,45.47999999942385,0
0.01,4,47,299,-4644.500000000545,45.6199999994551,0
0.01,4,48,293,-4644.49000000056,45.62999999943986,0
0.01,4,49,311,-4644.230000000551,45.889999999449174,0
0.01,4,50,280,-4644.220000000573,45.899999999426655,0
0.01,4,51,278,-4643.87000000055,46.249999999449756,0
0.01,4,52,262,-4643.820000000547,46.299999999452666,0
0.01,4,53,257,-4643.820000000571,46.29999999942902,0
0.01,4,54,289,-4643.650000000547,46.46999999945274,0
0.01,4,55,295,-4643.630000000556,46.48999999944408,0
0.01,4,56,292,-4643.340000000553,46.77999999944677,0
0.01,4,57,290,-4643.180000000557,46.93999999944299,0
0.01,4,58,318,-4643.0500000005395,47.06999999946038,0
0.01,4,59,310,-4643.000000000545,47.1199999994551,0
0.01,4,60,288,-4642.730000000563,47.38999999943644,0
0.01,4,61,291,-4642.520000000544,47.59999999945558,0
0.01,4,62,274,-4642.490000000564,47.62999999943622,0
0.01,4,63,285,-4642.220000000554,47.899999999445754,0
0.01,4,64,300,-4641.28000000056,48.8399999994399,0
0.01,4,65,294,-4641.210000000564,48.90999999943597,0
0.01,4,66,273,-4641.210000000567,48.90999999943324,0
0.01,4,67,258,-4641.090000000565,49.02999999943495,0
0.01,4,68,268,-4641.080000000568,49.03999999943153,0
0.01,4,69,288,-4640.98000000056,49.13999999944008,0
0.01,4,70,276,-4640.970000000554,49.149999999445754,0
0.01,4,71,300,-4640.880000000566,49.239999999434076,0
0.01,4,72,296,-4640.650000000553,49.46999999944728,0
0.01,4,73,281,-4640.510000000558,49.60999999944215,0
0.01,4,74,315,-4639.800000000543,50.31999999945674,0
0.01,4,75,300,-4639.680000000557,50.43999999944299,0
0.01,4,76,317,-4639.670000000559,50.44999999944048,0
0.01,4,77,294,-4639.410000000544,50.70999999945616,0
0.01,4,78,281,-4639.170000000571,50.949999999428655,0
0.01,4,79,287,-4638.830000000557,51.28999999944244,0
0.01,4,80,326,-4638.73000000055,51.38999999945008,0
0.01,4,81,300,-4638.4300000005815,51.68999999941843,0
0.01,4,82,321,-4638.2000000005455,51.919999999454376,0
0.01,4,83,308,-4637.870000000539,52.24999999946067,0
0.01,4,84,309,-4637.850000000549,52.2699999994511,0
0.01,4,85,305,-4637.8200000005645,52.299999999435386,0
0.01,4,86,284,-4637.6800000005705,52.43999999942935,0
0.01,4,87,285,-4637.330000000559,52.789999999440624,0
0.01,4,88,288,-4637.100000000559,53.0199999994411,0
0.01,4,89,269,-4636.960000000568,53.15999999943233,0
0.01,4,90,301,-4636.740000000564,53.37999999943622,0
0.01,4,91,272,-4636.530000000569,53.5899999994308,0
0.01,4,92,283,-4636.320000000544,53.799999999456304,0
0.01,4,93,305,-4635.270000000557,54.84999999944284,0
0.01,4,94,307,-4634.170000000568,55.94999999943229,0
0.01,4,95,324,-4632.720000000535,57.39999999946485,0
0.01,4,96,320,-4632.300000000552,57.819999999447646,0
0.01,4,97,338,-4631.570000000554,58.5499999994463,0
0.01,4,98,310,-4630.040000000554,60.079999999446045,0
0.01,4,99,307,-4628.830000000554,61.28999999944608,0
0.02,4,0,159,-4893.86000000046,34.379999999539905,0
0.02,4,1,146,-4893.060000000464,35.17999999953554,0
0.02,4,2,160,-4890.220000000474,38.01999999952568,0
0.02,4,3,158,-4889.500000000464,38.73999999953594,0
0.02,4,4,171,-4889.42000000047,38.8199999995295,0
0.02,4,5,174,-4889.060000000457,39.179999999542815,0
0.02,4,6,150,-4888.980000000462,39.259999999538195,0
0.02,4,7,178,-4888.240000000466,39.99999999953343,0
0.02,4,8,168,-4887.940000000455,40.299999999544525,0
0.02,4,9,179,-4887.780000000441,40.45999999955893,0
0.02,4,10,173,-4887.620000000463,40.61999999953696,0
0.02,4,11,159,-4887.000000000458,41.239999999541396,0
0.02,4,12,157,-4886.980000000465,41.25999999953456,0
0.02,4,13,193,-4886.90000000046,41.33999999953994,0
0.02,4,14,179,-4886.4600000004675,41.779999999532265,0
0.02,4,15,172,-4885.940000000461,42.29999999953907,0
0.02,4,16,176,-4885.740000000455,42.49999999954434,0
0.02,4,17,176,-4885.480000000473,42.75999999952637,0
0.02,4,18,163,-4885.440000000454,42.799999999545435,0
0.02,4,19,178,-4885.300000000468,42.93999999953212,0
0.02,4,20,185,-4885.24000000046,42.999999999539796,0
0.02,4,21,173,-4885.14000000045,43.099999999550164,0
0.02,4,22,164,-4885.060000000474,43.179999999525535,0
0.02,4,23,163,-4884.980000000464,43.25999999953547,0
0.02,4,24,178,-4884.7800000004645,43.459999999535285,0
0.02,4,25,178,-4884.740000000443,43.499999999557076,0
0.02,4,26,178,-4884.540000000454,43.69999999954598,0
0.02,4,27,188,-4884.220000000457,44.01999999954296,0
0.02,4,28,188,-4884.200000000449,44.03999999955067,0
0.02,4,29,178,-4883.840000000457,44.39999999954307,0
0.02,4,30,175,-4883.640000000438,44.59999999956199,0
0.02,4,31,185,-4883.640000000434,44.599999999565625,0
0.02,4,32,164,-4883.540000000449,44.69999999955053,0
0.02,4,33,179,-4883.40000000045,44.839999999549946,0
0.02,4,34,195,-4883.360000000445,44.87999999955446,0
0.02,4,35,165,-4883.220000000461,45.01999999953841,0
0.02,4,36,172,-4883.180000000452,45.05999999954747,0
0.02,4,37,189,-4882.980000000456,45.25999999954365,0
0.02,4,38,183,-4882.960000000448,45.279999999551364,0
0.02,4,39,163,-4882.940000000463,45.29999999953634,0
0.02,4,40,165,-4882.8400000004585,45.39999999954125,0
0.02,4,41,178,-4882.800000000456,45.43999999954394,0
0.02,4,42,182,-4882.720000000463,45.519999999536594,0
0.02,4,43,186,-4882.620000000465,45.61999999953514,0
0.02,4,44,180,-4882.560000000461,45.67999999953918,0
0.02,4,45,184,-4882.300000000443,45.939999999556676,0
0.02,4,46,173,-4882.200000000466,46.03999999953339,0
0.02,4,47,180,-4882.120000000461,46.11999999953878,0
0.02,4,48,173,-4882.080000000442,46.15999999955784,0
0.02,4,49,186,-4881.380000000437,46.859999999563115,0
0.02,4,50,173,-4881.340000000464,46.899999999535794,0
0.02,4,51,186,-4881.020000000445,47.2199999995546,0
0.02,4,52,193,-4880.960000000439,47.27999999956046,0
0.02,4,53,150,-4880.74000000047,47.49999999952979,0
0.02,4,54,180,-4880.540000000463,47.699999999536885,0
0.02,4,55,167,-4880.480000000462,47.759999999538195,0
0.02,4,56,183,-4880.080000000456,48.1599999995442,0
0.02,4,57,181,-4880.040000000462,48.199999999537795,0
0.02,4,58,178,-4879.680000000452,48.55999999954747,0
0.02,4,59,181,-4879.400000000459,48.83999999954085,0
0.02,4,60,190,-4879.260000000443,48.97999999955664,0
0.02,4,61,178,-4879.060000000455,49.179999999544634,0
0.02,4,62,172,-4878.700000000463,49.53999999953703,0
0.02,4,63,175,-4878.660000000467,49.57999999953245,0
0.02,4,64,176,-4878.660000000442,49.57999999955791,0
0.02,4,65,180,-4878.640000000448,49.59999999955198,0
0.02,4,66,198,-4878.620000000433,49.61999999956697,0
0.02,4,67,180,-4878.480000000437,49.75999999956275,0
0.02,4,68,194,-4878.22000000044,50.01999999955933,0
0.02,4,69,176,-4878.2000000004455,50.03999999955431,0
0.02,4,70,187,-4878.180000000455,50.05999999954474,0
0.02,4,71,187,-4877.9400000004525,50.29999999954725,0
0.02,4,72,174,-4877.700000000447,50.53999999955249,0
0.02,4,73,188,-4877.640000000452,50.599999999547435,0
0.02,4,74,177,-4877.42000000046,50.819999999539505,0
0.02,4,75,172,-4877.42000000046,50.819999999539505,0
0.02,4,76,185,-4877.360000000455,50.87999999954445,0
0.02,4,77,175,-4877.360000000438,50.87999999956173,0
0.02,4,78,194,-4877.160000000453,51.079999999547,0
0.02,4,79,186,-4877.100000000455,51.13999999954467,0
0.02,4,80,211,-4876.860000000456,51.37999999954354,0
0.02,4,81,197,-4876.700000000432,51.539999999567954,0
0.02,4,82,212,-4876.280000000428,51.959999999571664,0
0.02,4,83,182,-4876.180000000458,52.059999999542015,0
0.02,4,84,207,-4876.18000000044,52.059999999560205,0
0.02,4,85,177,-4875.680000000456,52.559999999543834,0
0.02,4,86,183,-4874.86000000045,53.37999999954991,0
0.02,4,87,171,-4874.820000000454,53.419999999546235,0
0.02,4,88,188,-4874.260000000438,53.9799999995621,0
0.02,4,89,189,-4874.240000000457,53.999999999542524,0
0.02,4,90,190,-4873.660000000449,54.57999999955064,0
0.02,4,91,194,-4873.540000000451,54.69999999954871,0
0.02,4,92,198,-4873.100000000428,55.139999999571955,0
0.02,4,93,189,-4872.600000000433,55.6399999995665,0
0.02,4,94,192,-4871.680000000448,56.55999999955202,0
0.02,4,95,202,-4871.600000000452,56.6399999995474,0
0.02,4,96,202,-4871.26000000044,56.97999999955937,0
0.02,4,97,197,-4871.180000000466,57.05999999953383,0
0.02,4,98,209,-4870.320000000447,57.9199999995526,0
0.02,4,99,217,-4860.1400000004505,68.09999999954925,0
0.0,5,0,478,-4399.0,14.0,0
0.0,5,1,497,-4398.0,15.0,0
0.0,5,2,434,-4397.0,16.0,0
0.0,5,3,475,-4396.0,17.0,0
0.0,5,4,479,-4396.0,17.0,0
0.0,5,5,503,-4395.0,18.0,0
0.0,5,6,490,-4395.0,18.0,0
0.0,5,7,476,-4395.0,18.0,0
0.0,5,8,506,-4395.0,18.0,0
0.0,5,9,517,-4395.0,18.0,0
0.0,5,10,478,-4395.0,18.0,0
0.0,5,11,502,-4394.0,19.0,0
0.0,5,12,498,-4394.0,19.0,0
0.0,5,13,441,-4394.0,19.0,0
0.0,5,14,494,-4394.0,19.0,0
0.0,5,15,508,-4394.0,19.0,0
0.0,5,16,503,-4394.0,19.0,0
0.0,5,17,476,-4393.0,20.0,0
0.0,5,18,488,-4393.0,20.0,0
0.0,5,19,485,-4393.0,20.0,0
0.0,5,20,480,-4393.0,20.0,0
0.0,5,21,499,-4393.0,20.0,0
0.0,5,22,468,-4393.0,20.0,0
0.0,5,23,493,-4392.0,21.0,0
0.0,5,24,514,-4392.0,21.0,0
0.0,5,25,491,-4392.0,21.0,0
0.0,5,26,497,-4392.0,21.0,0
0.0,5,27,482,-4392.0,21.0,0
0.0,5,28,506,-4392.0,21.0,0
0.0,5,29,482,-4392.0,21.0,0
0.0,5,30,500,-4392.0,21.0,0
0.0,5,31,473,-4392.0,21.0,0
0.0,5,32,513,-4392.0,21.0,0
0.0,5,33,474,-4392.0,21.0,0
0.0,5,34,521,-4391.0,22.0,0
0.0,5,35,474,-4391.0,22.0,0
0.0,5,36,500,-4391.0,22.0,0
0.0,5,37,503,-4391.0,22.0,0
0.0,5,38,473,-4391.0,22.0,0
0.0,5,39,485,-4391.0,22.0,0
0.0,5,40,475,-4391.0,22.0,0
0.0,5,41,480,-4391.0,22.0,0
0.0,5,42,494,-4391.0,22.0,0
0.0,5,43,508,-4391.0,22.0,0
0.0,5,44,494,-4391.0,22.0,0
0.0,5,45,514,-4391.0,22.0,0
0.0,5,46,507,-4391.0,22.0,0
0.0,5,47,476,-4391.0,22.0,0
0.0,5,48,484,-4390.0,23.0,0
0.0,5,49,502,-4390.0,23.0,0
0.0,5,50,492,-4390.0,23.0,0
0.0,5,51,486,-4390.0,23.0,0
0.0,5,52,488,-4390.0,23.0,0
0.0,5,53,491,-4390.0,23.0,0
0.0,5,54,476,-4389.0,24.0,0
0.0,5,55,461,-4389.0,24.0,0
0.0,5,56,490,-4389.0,24.0,0
0.0,5,57,494,-4389.0,24.0,0
0.0,5,58,520,-4389.0,24.0,0
0.0,5,59,498,-4389.0,24.0,0
0.0,5,60,491,-4389.0,24.0,0
0.0,5,61,516,-4389.0,24.0,0
0.0,5,62,502,-4388.0,25.0,0
0.0,5,63,495,-4388.0,25.0,0
0.0,5,64,470,-4388.0,25.0,0
0.0,5,65,531,-4388.0,25.0,0
0.0,5,66,456,-4388.0,25.0,0
0.0,5,67,481,-4388.0,25.0,0
0.0,5,68,506,-4388.0,25.0,0
0.0,5,69,504,-4387.0,26.0,0
0.0,5,70,498,-4387.0,26.0,0
0.0,5,71,476,-4387.0,26.0,0
0.0,5,72,515,-4387.0,26.0,0
0.0,5,73,481,-4387.0,26.0,0
0.0,5,74,451,-4387.0,26.0,0
0.0,5,75,455,-4387.0,26.0,0
0.0,5,76,501,-4387.0,26.0,0
0.0,5,77,522,-4387.0,26.0,0
0.0,5,78,512,-4386.0,27.0,0
0.0,5,79,494,-4386.0,27.0,0
0.0,5,80,490,-4386.0,27.0,0
0.0,5,81,511,-4386.0,27.0,0
0.0,5,82,512,-4385.0,28.0,0
0.0,5,83,516,-4385.0,28.0,0
0.0,5,84,521,-4385.0,28.0,0
0.0,5,85,491,-4385.0,28.0,0
0.0,5,86,504,-4385.0,28.0,0
0.0,5,87,504,-4385.0,28.0,0
0.0,5,88,447,-4385.0,28.0,0
0.0,5,89,518,-4384.0,29.0,0
0.0,5,90,498,-4384.0,29.0,0
0.0,5,91,515,-4384.0,29.0,0
0.0,5,92,531,-4383.0,30.0,0
0.0,5,93,503,-4382.0,31.0,0
0.0,5,94,503,-4382.0,31.0,0
0.0,5,95,484,-4382.0,31.0,0
0.0,5,96,537,-4380.0,33.0,0
0.0,5,97,510,-4380.0,33.0,0
0.0,5,98,497,-4378.0,35.0,0
0.0,5,99,552,-4376.0,37.0,0
0.001,5,0,433,-4428.0840000003345,14.17799999966519,0
0.001,5,1,446,-4426.906000000331,15.355999999668711,0
0.001,5,2,431,-4426.241000000333,16.020999999666856,0
0.001,5,3,432,-4425.127000000329,17.13499999967098,0
0.001,5,4,421,-4425.113000000343,17.148999999656553,0
0.001,5,5,441,-4425.046000000348,17.215999999652013,0
0.001,5,6,439,-4425.009000000325,17.252999999675012,0
0.001,5,7,468,-4424.56700000032,17.694999999679567,0
0.001,5,8,476,-4424.554000000333,17.707999999666754,0
0.001,5,9,450,-4423.96700000035,18.294999999649917,0
0.001,5,10,438,-4423.940000000336,18.321999999663603,0
0.001,5,11,462,-4423.760000000322,18.501999999677537,0
0.001,5,12,459,-4423.7450000003255,18.516999999674226,0
0.001,5,13,389,-4423.529000000346,18.732999999653657,0
0.001,5,14,393,-4423.468000000338,18.793999999661537,0
0.001,5,15,423,-4423.162000000326,19.099999999673855,0
0.001,5,16,428,-4423.139000000342,19.122999999657623,0
0.001,5,17,439,-4423.044000000353,19.217999999646963,0
0.001,5,18,472,-4422.628000000321,19.633999999678963,0
0.001,5,19,442,-4421.909000000338,20.352999999661733,0
0.001,5,20,463,-4421.8320000003405,20.42999999965923,0
0.001,5,21,451,-4421.801000000333,20.460999999666456,0
0.001,5,22,465,-4421.6520000003275,20.609999999672254,0
0.001,5,23,455,-4421.601000000329,20.66099999967082,0
0.001,5,24,471,-4421.5900000003285,20.671999999671243,0
0.001,5,25,485,-4421.452000000331,20.809999999668435,0
0.001,5,26,492,-4421.431000000325,20.830999999674532,0
0.001,5,27,420,-4421.184000000345,21.07799999965482,0
0.001,5,28,443,-4421.065000000352,21.196999999648142,0
0.001,5,29,436,-4421.025000000342,21.23699999965811,0
0.001,5,30,443,-4420.880000000333,21.381999999666732,0
0.001,5,31,448,-4420.860000000328,21.401999999671716,0
0.001,5,32,455,-4420.829000000335,21.43299999966439,0
0.001,5,33,452,-4420.800000000335,21.46199999966484,0
0.001,5,34,453,-4420.800000000324,21.461999999675754,0
0.001,5,35,457,-4420.799000000344,21.46299999965595,0
0.001,5,36,454,-4420.793000000322,21.46899999967809,0
0.001,5,37,461,-4420.715000000332,21.546999999667605,0
0.001,5,38,463,-4420.661000000342,21.600999999657688,0
0.001,5,39,484,-4420.519000000334,21.7429999996657,0
0.001,5,40,416,-4420.235000000343,22.026999999657164,0
0.001,5,41,421,-4420.203000000344,22.058999999655498,0
0.001,5,42,427,-4420.063000000329,22.198999999670377,0
0.001,5,43,447,-4419.9590000003445,22.302999999655185,0
0.001,5,44,441,-4419.902000000323,22.359999999676802,0
0.001,5,45,454,-4419.782000000319,22.47999999968033,0
0.001,5,46,458,-4419.741000000319,22.520999999680498,0
0.001,5,47,467,-4419.6140000003425,22.64799999965726,0
0.001,5,48,464,-4419.613000000331,22.648999999668376,0
0.001,5,49,417,-4419.21300000035,23.048999999649823,0
0.001,5,50,437,-4419.126000000356,23.1359999996439,0
0.001,5,51,441,-4418.774000000338,23.48799999966195,0
0.001,5,52,464,-4418.73900000033,23.52299999966999,0
0.001,5,53,464,-4418.638000000331,23.62399999966874,0
0.001,5,54,486,-4418.365000000316,23.89699999968343,0
0.001,5,55,496,-4418.286000000325,23.97599999967497,0
0.001,5,56,419,-4418.177000000334,24.084999999665342,0
0.001,5,57,439,-4418.109000000337,24.152999999662825,0
0.001,5,58,428,-4418.098000000346,24.163999999654152,0
0.001,5,59,443,-4417.899000000327,24.362999999672866,0
0.001,5,60,449,-4417.8860000003315,24.375999999668238,0
0.001,5,61,447,-4417.814000000349,24.447999999651074,0
0.001,5,62,460,-4417.791000000339,24.470999999660307,0
0.001,5,63,450,-4417.765000000342,24.49699999965742,0
0.001,5,64,453,-4417.737000000339,24.524999999660395,0
0.001,5,65,466,-4417.536000000317,24.725999999683154,0
0.001,5,66,469,-4417.533000000328,24.72899999967194,0
0.001,5,67,415,-4417.173000000351,25.088999999648877,0
0.001,5,68,447,-4416.868000000329,25.393999999670996,0
0.001,5,69,460,-4416.762000000335,25.499999999664396,0
0.001,5,70,470,-4416.736000000341,25.52599999965878,0
0.001,5,71,459,-4416.707000000329,25.554999999671054,0
0.001,5,72,469,-4416.638000000322,25.623999999677835,0
0.001,5,73,483,-4416.464000000331,25.79799999966872,0
0.001,5,74,412,-4416.291000000326,25.97099999967395,0
0.001,5,75,452,-4415.816000000336,26.4459999996634,0
0.001,5,76,472,-4415.711000000322,26.550999999677515,0
0.001,5,77,489,-4415.362000000336,26.899999999664033,0
0.001,5,78,439,-4415.014000000334,27.247999999665808,0
0.001,5,79,449,-4414.945000000335,27.316999999664404,0
0.001,5,80,451,-4414.825000000342,27.436999999657928,0
0.001,5,81,471,-4414.736000000327,27.525999999672422,0
0.001,5,82,466,-4414.596000000331,27.66599999966911,0
0.001,5,83,471,-4414.499000000328,27.762999999671592,0
0.001,5,84,449,-4413.8840000003365,28.37799999966319,0
0.001,5,85,453,-4413.730000000349,28.531999999650907,0
